text
4112,thermal shock rig,열충격리그,TSR
4113,total support system,종합지원체제,TSS
4114,turbine auxiliary sea water system,터빈보조해수계통,TSW
4115,ton of separative work per year,년간 분리작업톤,t SW/a
4116,test temperature,시험온도,TT
4117,University of Washington Training Reactor,워싱턴대학 훈련용원자로 (미국),UWTR
4118,Volt,"볼트 (전압, 기전력, 전위차의 단위)",V
4119,volume,"부피, 체적",V
4120,frequency,"주파수, 진동수",v
4121,vital area,생조가능지역,VA
4122,volts alternating current,교류볼트,VAC
4123,Vietnam Atomic Energy Commission,베트남원자력위원회 (=VINATOM),VAEC
4124,solid state power equipment,반도체전원장치,SSPE
4125,solid state protection system,반도체보호계통,SSPS
4126,small-size pressurized-water reactor,소형 가압경수로,SSPWR
4127,separate superheater reactor,분리과열기 원자로,SSR
4128,solid state reactor manual control system,반도체형원자로 수동제어계통,SSRMC
4129,spent sludge system,폐슬러지계통,SSS
4130,secondary surge tank,이차서지탱크,SST
4131,"Societe Technique pour l""Energie Atomique",회사명 (프랑스),TECHNICATOME
4132,technical specifications,기술시방[서] (=TS),Tech Specs
4133,Turkiye Elektrik Dagitim A.S.,터키배전공사 (TEK가 분리됨),TEDAS
4134,total effective dose equivlent,선량당량 총영향,TEDE
4135,effective half-life,"유효반감기, 실효반감기",Teff
4136,thermoelectric generator,열전기발전기,TEG
4137,Turkiye Elektrik Kurumu (=Thrkish Electric Corp.),전 터키전력공사 (TEAS와 TEDAS로 분리됨),TEK
4138,triple point of water,물의 삼중점,Tt
4139,Transportation Technology Center,"수송기술센터 (미국, 일본)",TTC
4140,thermal transient equipment,열과도장치,TTE
4141,transient time flowmeter,과도시간유량계,TTF
4142,Thermal Test Reactor,열중성자시험 원자로,TTR
4143,tritium unit,트리튬 단위,TU
4144,thorium-uranium fuel cycle development facility,"토륨 · 우라늄 핵연료주기 개발시설 (BNL, 미국)",TUFCDF
4145,State Nuclear Energy Safety Inspectorate,원자력발전안전검사국 (리투아니아),VATESI
4146,vibration compaction,진동충전법,VC
4147,vertical cask-lifting fixture,캐스크화직인양 고정구,VCLF
4148,volume control tank,체적 (부피) 제어탱크,VCT
4149,Vereiningung Deutscher Elektrizitatswerke e.V.(=Association of German Power Utilities),독일전기사업연합회,VDEW
4150,Karlsruhe Vitrification Facility,칼스루에 유리주화시설 (독일),VEK
4151,Vela Seismic Information and Analysis Center,벨라지진정보 및 해석센터 (미국),VESIAC
4152,steady-state/transient analysis,안정상태/과도상태 해석,SS/T
4153,State Science & Technology Commission,국가과학기술위원회 (중국),SSTC
4154,solid state track detector,반도체비적검출기,SSTD
4155,Steady State Tokamak Reactor,정상토카막 핵융합로,SSTR
4156,system safety unavailability,계통안전 불가동율,SSU
4157,station service water system,소내 용수게통,SSWS
4158,Stanton number,스탄톤수,St
4159,thermal cross-section reactor physics computer code,열중성자단면적 전산코드,TEMPEST
4160,The European Nuclear Workers,유럽원자력노동자연맹,TEN
4161,"Tokyo Electric Power Co., Inc.",동경전력 ㈜ (일본),TEPCO
4162,Taiwan Environmental Radiation Monitoring Network,태만환경방사선감시망,TERMNET
4163,technical exchange visit,기술교환방문,TEV
4164,tera electron volt,테라전자볼트 (테브). 1012eV = 1조 전자볼트,TeV
4165,Tokamak Fusion Core Experiment,토카막핵융합 노심실험장치 (미국),TFCX
4166,Technischen Uberwachungs-Vereine(=Technical Control Board),기술검사협회 (독일),TUV
4167,Tennessee Valley Authority,테네시계곡개발공사 (미국),TVA
4168,Tokai Vitrification Facility,"동해유리고화 기술개발시설 (PNC, 일본)",TVF
4169,tenth value layer,십가층,TVL
4170,Teollisuuden Voima Oy,전력회사명 (핀란드),TVO
4171,tera Watt,테라와트. 1012w = 1조와트,TW
4172,tera Watt hour,테라와트시. 1012와트시,TWh
4173,very high frequency,초고주파,VHF
4174,Very High Temperature Gas-cooled Reactor,초고온가스냉각 원자로,VHTR
4175,Very High Temperature Reactor Critical Assembly,초고온가스로 임계실험장치 (일본),VHTRC
4176,Vietnam Atomic Energy Commission (=VAEC),베트남원자력위원회,VINATOM
4177,molar volume,몰체적,Vm
4178,All Russian Research Institute for Nuclear Power Plant Operation,원자력발전 · 운전연구소 (러시아),VNIIAES
4179,vacant nozzle shield pulg,공노즐 차폐플러그,VNSP
4180,short ton,"쇼트톤. 1S/T = 0.907톤 (Metric Ton) = 2,000 lb","S/T, S"
4181,Science and Technology Agency,과학기술청 (일본),STA
4182,Static Experimental Critical Facility,"정적 임계실험장치 (JAERI, 일본)",STACY
4183,shield test air reactor,공기차폐시험로,STAR
4184,Strategic Arms Reduction Treaty,전세무기 감축협정,START
4185,Strategic Arms Reduction Treaty-I,"제1차 전세무기 감축협정 (""91년)",START-Ⅰ
4186,Strateigc Arms Reduction Treaty-Ⅱ,"제2차 전세무기 감축협정 (""93년)",START-Ⅱ
4187,thermionic fuel element,열이온 핵연료요소,TFE
4188,Tokamak Fusion Test Reactor,토카막핵융합 실험로 (미국),TFTR
4189,turbine generator,터빈발전기,TG
4190,thermogravimetric analysis,열중량분석,TGA
4191,turbine gland steam system,터빈글랜드증기계통,TGS
4192,transgranular stress corrsion cracking,입자내 응력부식구제,TSGCC
4193,Tsing-Hua Argonaut Reactor,청화대학원자로 (태만),THAR
4194,tantalum-zirconium-molybdenum alloy,탄탈 · 지르코늄 · 몰리브덴합금,TZM
4195,uranium,우라늄(원소기호),U
4196,atomic mass unit(=amu),질량단위 (12C 질량의 12분의 1),u
4197,triuranium octoxide,입산화 삼우라늄,U3O8
4198,unit availability factor,발전소가동율,UAF
4199,United Arab Republic Atomic Energy Commission,아랍연합원자력위원회,UARAEC
4200,uranium atomic vapor laser isotope separation,우라늄원자 자동증기레이저 동위원소분리법,U-AVLIS
4201,vessel off-gas,탑조류 오프가스,VOG
4202,variable overpower trip,가변출력 트립,VOPT
4203,valve operation test and evaluation system,밸브원전시험 · 평가시스템,VOTES
4204,valve position indicator,밸브위치지시기,VPI
4205,volume reduction,체적감소,VR
4206,Vietnam Radiation Protection Agency,베트남방사선방호청,VRPA
4207,vertical strap,화직스트램 (증기발생기의 U자형 지점)),VS
4208,storable transport cask,저장수송용기,STC
4209,source-term control loop,중성자선원 제어루프 (미국),STCL
4210,source-term code package,소스텀 코드 패키지,STCP
4211,short-term exposure limit,단기적 피폭한도,STEL
4212,safety test engineering program,안전시험 공학계획,STEP
4213,safety test facility,안전시험시설,STF
4214,Surveillance Test Interval,정기점검주기,STI
4215,hot-channel sodium outlet temperature,핫채널나트륨 출구온도,THCS
4216,thermal-hydraulic engineering analysis in real time,열수역학코드의 일종,THEATK
4217,technique for predicting human errors and reliability method,인적 실수와 신뢰도 예측기술,THERP method
4218,ton heavy metal,중금속톤,tHM
4219,process for separating uranium-233 from irradiation thorium,조사토륨에서 우라늄 233을 분리하는 공정,THOREX
4220,Thermal Oxide Reprocessing Plant,"산화물연료 재처리공장 (BNFL, 영국)",THORP
4221,Test Heating Reactor,시험난방로,THR
4222,uranium carbide,탄화우라늄,UC
4223,Uranium Canada Ltd.,회사명 (캐나다),UCAN
4224,unit capability factor,"발전소별 이용률, 발전소당 이용률",UCF
4225,Uranium Corporation of India Ltd.,인도우라늄공사,UCIL
4226,unplanned capability loss factor,계획외이용 감소율,UCLF
4227,"University of California, Lawrence Radiation Laboratory",캘리포니아대학 로랜스방사선연구소 (미국),UCLR
4228,Ultra-Centrifuge Nederland,농축회사명 (네덜란드),UCN
4229,Volt-second,"볼트 · 초, 1Vs = 1Wb",Vs
4230,vibration surveillance system,터빈축 진동감시게통,VSS
4231,vapor trap,증기트랩,VT
4232,Vattenfall (Sweden State Power Board),스웨덴전력공사 (전 SSPB),VTT
4233,Slovak Nuclear Research Institute,슬로바키아원자력연구소,VUJE
4234,verification & validation,확인 및 검증,V&V
4235,Vermont Yankee Nuclear Power Corp.,전력회사명 (미국),VYNPC
4236,short-time irradiation faciltiy,단기간조사시설,STIF
4237,SNAP shield test irradiation reactor,스냅 차폐시험 조사원자로,STIR
4238,scanning tunneling microscope,주사형 터널현미경,STM
4239,Societe des Techniques en Miliey Ionisant,기관명 (프랑스),STMI
4240,standard temperature and pressure,표준온도 및 압력,STP
4241,shield-test pool faccility,차폐시험용 풀시설,STPF
4242,startup transformer,기동변압기,STr
4243,thermal hydraulic test facility,열수역시험시설,THTF
4244,Thorium High-Temperature Reactor,토륨고온가스로,THTR
4245,throttle valve,"주가감밸브, 주증기 가감밸브",ThV
4246,test instruction,시험지침[서],TI
4247,titanium,티타늄 (원소기호),Ti
4248,Technical Information Center,"기술정보센터 (DOE, 미국)",TIC
4249,Technical Information Document,"기술정보자료 (NRC, 미국)",TID
4250,Uranium Enrichment Corporation of SA(Pty) Ltd.,남아연방우라늄농축공사,UCOR
4251,University of California Radiation Laboratory,캘리포니아대학 방사선연구소 (미국),UCRL
4252,Utility Data Institute Inc.,회사명 (미국),UDI
4253,undefined signal,무방비신호 [과류탐상검사시],UDS
4254,Uranium Enrichment Associates,우라늄농축회사 (미국),UEA
4255,Uranerzberbau,GmbH(Gameco사의 자회사),UEB
4256,united Engineers & Constructors Inc.,회사명 (미국),UE&C
4257,Watt,"와트 (일율, 공율)",W
4258,W-value(mean energy imparted per ion pair),W직 (이온변당 전달된 평균에너지),W
4259,Westinghouse Electric Corp.,회사명 (미국) (=WH),W
4260,Winfrith Atomic Energy Establishment,윈프리스원자력연구소 (영국),WAEE
4261,Windscale Advanced Gas-cooled Reactor,윈즈케일 개량가스냉각 원자로 (영국),WAGR
4262,wiederaufarbeitungsanlage Karlsruhe (Karlsruhe Reprocessing Plant),칼스루에재처리시설 (독일),WAK
4263,Waste Management Advisory Programme,폐기물관리자문계획 (IAEA),WAMAP
4264,standard technical specifications,표준기술시방서,STS
4265,Finnish Centre for Radiation and Nuclear Safety,핀란드방사선 · 원자력안전센터,STUK
4266,small test vessel,소형 시험용기,STV
4267,strontium unit,스트론튬단위,SU
4268,Czech Nuclear Safety Office,체코원자력안전청,SUJB
4269,startup range monitor,기동용 [중성자]검출기,SUM
4270,South Urals Nuclear Power Plant,사우스우랄원자력발전소 (러시아),SUNPP
4271,tungsten inert gas,텅스텐불활성기체,TIG
4272,traversing incore probe,이동식 노내 핵계측계통 (BWR),TIP
4273,temperature indicator recorder,온도지시기록계,TIR
4274,hydrodynamics reactor engineering computer code,유체역학노공학 전산코드,TITE-1
4275,turn-key,"일괄발주(수주)계약방식, 턴키방식",TK
4276,Theaty for the Prohibition of Nuclear Weapons in Latain American and the Caribbean,중남미핵무기금지조약,TLATELOLCO
4277,thermoluminescence dosimeter,"열형광선량계, 열발광선량계, 열루미네선스선량계",TLD
4278,Uranium Enriched Decontaminations & Decommissioning Fund,우라늄 농축 · 제염 · 해체기금,UED&D Fund
4279,Uranium Enrichment Enterprise,농축회사명 (미국),UEE
4280,Uranerz Exploration and Mining Ltd.,(Cameco사의 자회사),UEM
4281,Uranium Enrichment Reorganization Act,우라늄농축사업 재구서법 (미국),UERA
4282,ultrafiltration,초여과,UF
4283,uranium hexafluorides,육불화우라늄,UF6
4284,"Union Electrica-Fenosa, S.A.",전력회사명 (스페인),UFSA
4285,World Associatin of Nuclear Operatiors,세계원[자력발]전사업자협회 (본부 : 영국 런던),WANO
4286,World Associatin of Nuclear Operatiors-Atlanta Center,(미국),WANO-AC
4287,World Associatin of Nuclear Operatiors-Headquarters,(영국 런던),WANO-HQ
4288,World Associatin of Nuclear Operatiors-Moscow Center,(러시아),WANO-MC
4289,World Associatin of Nuclear Operatiors-Paris Center,(프랑스),WANO-PC
4290,World Associatin of Nuclear Operatiors-Tokyo Center,(일본),WANO-TC
4291,Waste Safety Standards Advisory Committee,폐기물안전기준자문위원회 (IAEA),WASSAC
4292,storage of unreprocessed fuel facility,미용처리 핵연료저장시설,SURFF
4293,safety valve,안전밸브,SV
4294,Sievent,시버트 (선량당량의 신단위). 1 Sv=100rem,Sv
4295,Schweizerische Vereinigung fur Atomenergie (=Swiss Association for Nuclear Energy),스위스원자력협회,SVA
4296,sea water system,해수냉각계통,SW
4297,Stone & Webster Engineering Corp.,회사명 (미국),S&W
4298,sodium-water reaction test,나트륨-물반응시험,SWAT
4299,total loss of feedwater,완전급수상실사고,TLF
4300,technical library database,기술자료 데이터베이스,TLIB
4301,temperature and liquid level monitor,온도 및 수위감시기,TLLM
4302,top load pad,정부부하패드,TLP
4303,Trial Lawyers for Public Justice,"공의를 위한 변호회사 (반핵단체명, 미국)",TLPJ
4304,two-loop test apparatus,2루프시험장치,TLTA
4305,threshold limit value,문턱제한치,TLV
4306,University of Florida Teaching Reactor,플로리다대학 교육용원자로 (미국),UFTR
4307,Urangesellscahft,우라늄회사명 (독일),UG
4308,ultrahigh frequency,초고주파,UHF
4309,upper-head injection,상부덮개 주입,UHI
4310,upperhead injection sytem,[원자로용기] 상부덮개 주입계통,UHIS
4311,ultimate heat sink,최종열제거부,UHS
4312,Ultra-high Temperature Reactor Experiment,초고온로 실험장치 (미국),UHTREX
4313,Waste Safety Testing Facility,"폐기물 안전시험시설 (JAERI, 일본)",WASTEF
